SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
103875,0,M,N,Y,0,120900.0,194800.0,11931.1,Higher education,Married,Commercial associate,-15962,-34,,,0.8576206832271467,0.6927760248085835
103876,0,F,Y,N,0,141200.0,894700.0,32072.9,Secondary / secondary special,Married,Commercial associate,-12777,-1572,0.4,,0.605387396615983,0.58712464314146
103877,0,F,N,N,0,261200.0,1459600.0,54588.8,Higher education,Married,Commercial associate,-25075,-1846,,,0.7236477605203973,0.44451304048219076
103878,0,M,Y,Y,0,150900.0,284100.0,18544.4,Secondary / secondary special,Single / not married,Commercial associate,-11505,-1118,14.2,,0.7737961025771967,0.7671258643345338
103879,0,F,Y,Y,1,290000.0,1695100.0,92501.8,Secondary / secondary special,Married,Commercial associate,-24280,-164,0.6,,0.8940425005461098,0.7060352042173561
103880,0,F,Y,N,0,212700.0,1071400.0,53581.4,Secondary / secondary special,Civil marriage,Pensioner,-14835,-1339,16.6,,0.9176924373436948,0.6112523043700973
103881,0,M,N,Y,0,157100.0,913300.0,55376.3,Secondary / secondary special,Married,Pensioner,-16407,365243,,,0.5930656617652393,0.5936300272517582
103882,0,M,N,N,2,146500.0,843200.0,29073.2,Higher education,Married,State servant,-16855,-712,,0.431201262383769,0.6378161858649509,0.39795680759378305
103883,0,M,N,Y,0,132500.0,362700.0,15376.8,Higher education,Married,State servant,-11909,-1040,,,0.957730312822677,
103884,0,F,N,Y,0,145000.0,429000.0,23033.4,Secondary / secondary special,Married,Working,-11859,-1688,,,0.6355719532152359,0.9085740441874849
103885,0,M,N,N,0,100700.0,321300.0,31635.3,Secondary / secondary special,Single / not married,Commercial associate,-14262,-646,,,0.5388611603196662,0.6698987172961774
103886,0,F,N,Y,1,199800.0,994500.0,89135.5,Secondary / secondary special,Married,Working,-20735,-981,,,0.7000851447446774,0.5449340925402726
103887,0,M,N,Y,1,348500.0,1672700.0,79805.2,Secondary / secondary special,Single / not married,Commercial associate,-19956,-2414,,,0.5549116697789654,
103888,0,M,N,N,1,65200.0,256900.0,10230.8,Secondary / secondary special,Single / not married,Working,-25160,-183,,,0.7141257724597507,0.6466454943107469
103889,0,M,Y,N,0,250300.0,1056600.0,47317.1,Secondary / secondary special,Single / not married,Working,-9219,-2645,3.7,0.8550518227481299,0.7771118205913053,0.8210998977835156
103890,0,F,Y,Y,0,164200.0,616500.0,23505.9,Secondary / secondary special,Married,Pensioner,-20982,365243,17.3,0.6766108770383538,0.637186400001914,0.7853364453923017
103891,0,F,N,N,0,235600.0,736200.0,28893.7,Secondary / secondary special,Civil marriage,Commercial associate,-11087,-4315,,,0.5731462518960099,0.5402663614602048
103892,0,M,N,Y,1,113100.0,630000.0,24168.3,Secondary / secondary special,Married,Working,-16629,-805,,,0.3699329617812606,0.621710436392389
103893,0,F,N,Y,1,135700.0,591200.0,26651.2,Secondary / secondary special,Separated,Commercial associate,-11113,-334,,,0.4549756977604333,0.857045539270065
103894,0,F,Y,N,0,260300.0,1386900.0,50892.0,Secondary / secondary special,Married,Working,-24081,-2124,12.6,,0.6880227734450167,0.6557130705522306
103895,0,M,N,Y,0,144000.0,330600.0,19743.1,Secondary / secondary special,Married,Pensioner,-16562,365243,,,0.49669538669952656,0.7043128726713329
103896,0,F,N,N,0,213500.0,583500.0,44616.0,Secondary / secondary special,Separated,Working,-15901,365243,,,0.7770876435269265,
103897,0,F,N,Y,1,113000.0,398600.0,15324.5,Secondary / secondary special,Married,Commercial associate,-13059,-2992,,,0.5475272079575203,
103898,0,F,N,Y,0,134700.0,353200.0,22124.9,Secondary / secondary special,Civil marriage,Commercial associate,-15541,-752,,,0.7112256079670586,0.6978542759210032
103899,1,F,N,Y,0,185200.0,842900.0,57729.6,Higher education,Married,Commercial associate,-9611,-1422,,,0.3430853516034875,0.5749948786121484
103900,0,F,N,Y,2,176700.0,896200.0,42410.2,Secondary / secondary special,Civil marriage,Working,-19665,-624,,0.6210817150506392,0.7289948609754526,0.5545021268768636
103901,0,F,N,N,0,213700.0,563200.0,26525.1,Secondary / secondary special,Married,Pensioner,-17675,365243,,,0.7752235501388036,0.7811274350616929
103902,0,M,N,Y,0,126300.0,197700.0,17182.8,Secondary / secondary special,Married,Pensioner,-9415,365243,,0.5896433107434645,0.6101574322914699,
103903,0,M,N,Y,0,147300.0,667700.0,29693.1,Incomplete higher,Married,Working,-9465,-42,,0.883039061263769,0.7752376633843447,0.41789113822146
103904,0,F,N,Y,1,227800.0,1459200.0,100244.5,Secondary / secondary special,Married,Working,-12806,-74,,0.6735686790452772,0.7198951785760418,0.6769645454555527
103905,0,F,N,Y,2,281900.0,884200.0,69814.5,Secondary / secondary special,Single / not married,Commercial associate,-15964,-2502,,0.8665624862337501,0.4413691581732823,0.7601091651821117
103906,0,M,N,Y,1,101000.0,471800.0,16105.4,Secondary / secondary special,Single / not married,Working,-11574,-2096,,,0.662213871890366,
103907,0,M,N,Y,0,251400.0,437400.0,27626.1,Secondary / secondary special,Single / not married,Working,-9972,-1383,,0.5351478691168351,0.8753523856057174,0.8575632536727884
103908,0,M,Y,Y,0,104200.0,452600.0,24825.6,Higher education,Single / not married,Working,-9359,-376,19.3,,0.536716333001296,
103909,0,F,N,Y,0,161700.0,695300.0,54051.4,Higher education,Civil marriage,Working,-13019,-230,,,0.5563540058447092,0.7113785663153994
103910,0,M,N,Y,1,167200.0,725000.0,25057.5,Higher education,Married,Pensioner,-18708,365243,,,0.9043590496119246,
103911,0,F,N,Y,2,118300.0,464800.0,45074.2,Secondary / secondary special,Married,State servant,-19563,-1806,,,0.9467676391001871,0.5381412217749993
103912,1,F,N,Y,0,136000.0,510400.0,50099.8,Secondary / secondary special,Single / not married,Commercial associate,-12629,-685,,0.5616281313577487,0.3577738077465849,
103913,0,M,Y,Y,0,66400.0,386800.0,21352.9,Secondary / secondary special,Single / not married,Working,-15394,-644,2.4,0.557687660202654,0.6813927981030429,0.43341581826855724
103914,0,F,N,Y,0,204100.0,319700.0,25742.2,Higher education,Married,Working,-18688,-1140,,0.7242428290277149,0.5202903498829564,0.5489591782719218
103915,0,F,N,Y,1,130000.0,438600.0,31571.6,Secondary / secondary special,Married,Working,-13982,-1141,,,0.8072053658965703,0.3876309916828596
103916,0,F,N,Y,1,144500.0,517800.0,32871.4,Secondary / secondary special,Married,Commercial associate,-24827,-1541,,,0.38852379911018226,0.8304607541128396
103917,0,F,N,N,1,113800.0,642300.0,33137.3,Lower secondary,Single / not married,Commercial associate,-19815,-1900,,,0.5694053308544709,0.5354152640446913
103918,0,F,N,Y,2,204400.0,704800.0,25352.7,Incomplete higher,Married,State servant,-17811,-4290,,,0.7230032548487815,0.576102946040182
103919,0,M,N,N,0,160100.0,311600.0,16894.1,Secondary / secondary special,Married,Working,-16399,-285,,,0.589274909015583,0.6962002837846017
103920,0,F,N,Y,1,87800.0,185500.0,7194.5,Secondary / secondary special,Single / not married,Working,-16295,-836,,0.5999043911049904,0.6610577838312879,0.39869255298557005
103921,0,F,Y,Y,0,140000.0,294200.0,10070.8,Secondary / secondary special,Widow,Commercial associate,-12784,-409,10.2,,0.8250864904366993,0.6691519714368652
103922,0,M,Y,N,0,92400.0,417600.0,15535.7,Secondary / secondary special,Married,Working,-9024,-1603,10.0,0.6551332648451371,0.6520589634371076,0.548288260590647
103923,1,F,N,Y,0,148600.0,616800.0,22791.2,Secondary / secondary special,Civil marriage,Working,-22360,365243,,0.16954972812301403,0.44670247817208675,0.5665132342562664
103924,0,M,Y,Y,0,200200.0,549900.0,21165.1,Secondary / secondary special,Single / not married,Working,-23543,-1938,5.9,,0.7041426032988848,0.6904240371391055
103925,0,F,N,Y,0,160600.0,392600.0,31939.0,Secondary / secondary special,Married,Working,-24755,-2325,,0.5638680335994022,0.8060411523192295,0.42762205409824733
103926,0,F,N,Y,1,179100.0,1083200.0,80731.9,Higher education,Married,Working,-14752,-135,,0.7555588906103471,0.3331927862796735,0.6600536913115019
103927,0,F,Y,Y,2,237000.0,1049800.0,67792.8,Incomplete higher,Married,Working,-24262,-2409,15.8,0.7399798227015736,0.5466932427163314,
103928,1,M,N,N,1,101900.0,582500.0,24791.9,Incomplete higher,Married,Pensioner,-19984,-492,,,0.735408050966152,
103929,0,F,N,Y,0,120900.0,341300.0,18569.2,Higher education,Married,Pensioner,-15070,365243,,0.5215092773670476,0.7762898911349356,0.7904009831484764
103930,0,M,N,Y,2,65500.0,253700.0,12652.5,Secondary / secondary special,Married,Working,-23773,-709,,,0.5656837470495915,0.3059677544520457
103931,1,F,N,Y,1,124100.0,345600.0,13163.5,Secondary / secondary special,Civil marriage,Working,-24650,-794,,,0.5624875402687725,0.5398206872833768
103932,0,F,Y,Y,1,111700.0,256700.0,24082.5,Secondary / secondary special,Married,Pensioner,-17031,365243,14.9,0.6991466455741314,0.5252116214199378,0.8816396532892847
103933,0,F,N,N,0,197700.0,681300.0,24943.3,Secondary / secondary special,Married,State servant,-21338,-10,,,0.6110738076734344,0.7237466176690457
103934,0,F,N,Y,1,181200.0,274600.0,12900.2,Secondary / secondary special,Married,Pensioner,-21285,-548,,,0.5130344632313677,0.48168018814729907
103935,0,F,N,N,0,289300.0,1721300.0,78851.1,Secondary / secondary special,Civil marriage,Working,-18344,-2879,,,0.4788109142794698,0.33087568345605256
103936,0,F,N,Y,1,117500.0,440500.0,28220.0,Higher education,Separated,Pensioner,-15082,365243,,0.7688023158675097,0.891418774217478,0.5353301164017172
103937,0,F,Y,Y,0,176000.0,372700.0,28028.3,Secondary / secondary special,Separated,Commercial associate,-10025,-449,18.3,,0.6391300508713523,
103938,0,F,N,Y,1,205500.0,788100.0,36758.8,Secondary / secondary special,Civil marriage,Working,-25166,-1530,,0.6720879113042149,0.7953619600360294,0.741566918036864
103939,0,F,N,N,0,413000.0,2417100.0,90039.6,Higher education,Married,Working,-8926,-304,,0.7554260338897109,0.799859327786954,0.8409762748184827
103940,0,F,Y,Y,1,179200.0,1126600.0,44858.6,Secondary / secondary special,Married,State servant,-10034,-272,2.8,0.7120941336310604,0.750522929932179,0.6628154088271262
103941,0,F,N,Y,0,144100.0,217400.0,8363.5,Secondary / secondary special,Married,Pensioner,-14241,365243,,,0.2798384529743515,0.9800496944139747
103942,0,F,N,N,2,155800.0,993000.0,59289.4,Secondary / secondary special,Separated,Working,-14657,-1176,,0.776035906221582,0.7460202747670488,0.5546117318979306
103943,0,F,N,Y,0,181600.0,566200.0,25080.3,Secondary / secondary special,Married,Commercial associate,-12353,-1522,,,0.4864779830725978,
103944,0,F,Y,Y,2,273200.0,1375600.0,64561.2,Secondary / secondary special,Married,Working,-9039,-2464,19.3,0.8865849476418061,0.44751916111820106,0.7431745788277999
103945,1,F,N,N,0,121600.0,640100.0,54355.4,Secondary / secondary special,Married,Commercial associate,-23438,-985,,,0.47136784683803823,0.8385326226455376
103946,0,M,Y,Y,0,106900.0,644900.0,31034.5,Higher education,Civil marriage,Working,-16668,-1839,5.3,0.6462436445307579,0.7226754703654201,0.8376556082775725
103947,0,F,N,Y,0,479200.0,1700600.0,169515.4,Secondary / secondary special,Married,Working,-24673,-2348,,0.7016075703230921,0.7732121077972222,0.7042514703011619
103948,0,F,N,Y,0,88700.0,472900.0,19138.1,Secondary / secondary special,Civil marriage,Working,-23062,-44,,,0.5546289595618037,0.7919482117549749
103949,0,M,Y,N,0,216400.0,1066000.0,38374.3,Secondary / secondary special,Separated,Working,-16331,-377,8.6,,0.8122280840360964,0.5075606314241905
103950,0,F,N,Y,2,177600.0,555400.0,20011.5,Secondary / secondary special,Married,State servant,-14476,-314,,,0.7715399258535176,0.7365475822003257
103951,0,F,N,N,0,170200.0,958300.0,58158.0,Incomplete higher,Single / not married,Pensioner,-12141,365243,,0.5135312612874965,0.25080669263614497,0.7851878595977915
103952,0,M,Y,N,0,84800.0,505300.0,22749.2,Secondary / secondary special,Married,Working,-25080,-793,13.9,,0.8050174869904225,0.4791830614501855
103953,1,M,N,Y,0,498400.0,2160200.0,86676.8,Higher education,Married,Working,-18278,-847,,,0.38066684385984895,0.8095458188975302
103954,0,M,N,Y,0,159400.0,891900.0,39104.1,Higher education,Married,Working,-22409,-326,,0.5541158030562676,0.4465412710512284,0.8610444539704368
103955,0,F,N,N,1,116800.0,540100.0,52566.5,Secondary / secondary special,Married,Working,-24933,-1251,,,0.4425460450983694,0.6667025629668831
103956,1,F,Y,Y,1,81000.0,441100.0,21522.9,Higher education,Married,Commercial associate,-11596,-4008,6.9,0.5686330723223335,0.2795461397877433,0.3545944794248526
103957,0,M,Y,Y,0,59600.0,273600.0,13478.9,Lower secondary,Single / not married,Working,-23884,-1695,16.8,0.8589569625005186,0.35597500021714884,0.6405699534291789
103958,0,M,Y,Y,2,202200.0,1003900.0,38332.1,Incomplete higher,Single / not married,Working,-21599,-1327,6.9,,0.7800391928946444,0.5326734770437355
103959,0,F,N,N,1,101000.0,170500.0,6537.4,Secondary / secondary special,Married,Unemployed,-15641,365243,,,0.2664932111324527,0.8600290042437806
103960,0,F,N,Y,1,130500.0,258600.0,11158.0,Secondary / secondary special,Married,Pensioner,-24304,365243,,,0.8022454119181203,0.42217112474187246
103961,0,F,N,Y,0,112300.0,400600.0,30577.5,Secondary / secondary special,Married,Working,-18012,-820,,,0.4208275141323001,
103962,0,F,Y,Y,1,187600.0,1021800.0,48219.0,Secondary / secondary special,Married,Commercial associate,-14572,-2017,9.4,,0.5794943209207564,
103963,0,M,Y,Y,1,175500.0,319100.0,11511.1,Secondary / secondary special,Separated,Working,-10473,-3899,17.6,,0.7237669928294916,
103964,0,F,Y,N,1,206600.0,324000.0,24437.5,Secondary / secondary special,Married,Commercial associate,-20431,-643,6.1,,0.7111733619364,
103965,0,F,N,Y,0,210200.0,544500.0,20056.4,Secondary / secondary special,Single / not married,Working,-21240,-509,,0.5374905881545554,0.5376489593462745,0.3700388387748589
103966,0,F,Y,N,0,106700.0,619000.0,53102.0,Higher education,Separated,Working,-11297,-2988,2.5,0.4042810621526596,0.7010804116057824,0.44639341123492127
103967,0,F,Y,N,0,80300.0,476600.0,16285.6,Secondary / secondary special,Married,Working,-14189,-5829,9.6,,0.8713664978495281,0.5998907502510176
103968,0,F,N,Y,0,137700.0,409200.0,13965.6,Higher education,Married,State servant,-8635,-77,,0.3767929266877522,0.6485685357749923,0.5045949447497736
103969,0,F,N,N,1,185900.0,912600.0,30748.0,Secondary / secondary special,Civil marriage,Commercial associate,-17440,-2323,,,0.7334335057470575,0.867393755682036
103970,0,F,Y,N,0,154600.0,775600.0,46129.8,Secondary / secondary special,Married,Commercial associate,-18190,-1407,1.8,,0.772301051202313,0.6949628175744915
103971,0,M,N,N,0,63500.0,95500.0,3527.8,Higher education,Married,Pensioner,-22541,365243,,0.5779955327563382,0.32127059869247054,0.5935582328099315
103972,0,F,Y,N,1,151100.0,509300.0,30195.1,Secondary / secondary special,Single / not married,Pensioner,-8128,365243,6.5,,0.7402064994596809,
103973,0,F,Y,Y,0,93900.0,211300.0,17580.8,Secondary / secondary special,Separated,Pensioner,-9767,365243,12.0,,0.8113450906373334,0.5563264639009616
103974,0,F,Y,N,0,148700.0,480400.0,25795.5,Incomplete higher,Single / not married,Working,-8223,-1612,15.8,0.6109064547218566,0.6969623242047421,0.6231870745413262
103975,0,F,N,Y,2,227300.0,642400.0,24667.6,Higher education,Single / not married,Working,-24228,-188,,,0.5786070865579099,0.7757549552584684
103976,0,F,N,N,1,48000.0,90300.0,8609.2,Higher education,Single / not married,Pensioner,-16662,365243,,,0.589588657857909,0.6428536618678474
103977,0,F,N,Y,1,290200.0,1866000.0,99146.6,Secondary / secondary special,Married,Unemployed,-11983,365243,,0.6007128581130422,0.7591421996713186,
103978,0,F,N,Y,0,92000.0,368500.0,16706.5,Secondary / secondary special,Married,Commercial associate,-8005,-1430,,0.4461035412533909,0.6886208362492077,0.6857194644349611
103979,0,F,Y,N,0,230500.0,512900.0,19493.1,Secondary / secondary special,Separated,State servant,-9362,-1046,13.5,0.34857832277172296,0.6827563174727551,0.6692337366682721
103980,0,M,N,Y,1,215000.0,574500.0,38330.6,Secondary / secondary special,Married,Commercial associate,-20296,-3931,,,0.7115575877807396,0.6664605965668886
103981,0,F,N,Y,0,128600.0,216600.0,17761.9,Incomplete higher,Civil marriage,Working,-16090,-641,,0.484017942946646,0.6389708157946726,0.5495025653324525
103982,0,F,N,N,0,180700.0,542200.0,38579.4,Secondary / secondary special,Married,Pensioner,-20546,365243,,0.872665619030117,0.5591426908958036,
103983,0,F,N,N,1,107400.0,195700.0,8797.5,Higher education,Single / not married,Pensioner,-12319,365243,,0.4482549411621503,0.7250754637261012,0.631781314373002
103984,0,F,N,Y,1,67700.0,185400.0,8291.2,Secondary / secondary special,Civil marriage,Commercial associate,-15376,-1062,,,0.8003403193798382,0.4559631089338982
103985,0,F,N,N,1,245700.0,903400.0,52526.1,Secondary / secondary special,Civil marriage,Commercial associate,-18607,-602,,,0.6878457340408817,0.5814678758084646
103986,1,F,Y,N,0,108300.0,526200.0,25860.9,Secondary / secondary special,Married,Working,-11392,-1211,19.5,0.5093842035302015,0.5984319300503994,0.3154152626213643
103987,0,F,N,N,0,331200.0,1875500.0,107416.8,Secondary / secondary special,Married,Commercial associate,-12711,-246,,0.4348294191893495,0.727693451407332,
103988,0,F,N,Y,0,219100.0,389000.0,32924.8,Secondary / secondary special,Married,Working,-10152,-1740,,0.3422168041915126,0.622446432634078,
103989,0,M,N,Y,0,100700.0,275200.0,23322.7,Higher education,Married,Commercial associate,-20149,-1193,,,0.6060895425366941,
103990,0,M,N,N,1,191900.0,418000.0,20729.1,Secondary / secondary special,Married,Commercial associate,-17878,-441,,0.7823516083027646,0.9252606721304423,0.7884394666895512
103991,0,M,N,N,0,186800.0,605300.0,21169.4,Secondary / secondary special,Widow,Working,-15466,-1443,,0.5201946350754163,0.515977986060928,0.6881503530978821
103992,0,F,N,Y,0,319700.0,761400.0,40605.7,Secondary / secondary special,Widow,Working,-17616,-196,,,0.8176500057524762,0.8361993323016567
103993,0,F,N,Y,0,118200.0,316300.0,15477.5,Higher education,Married,Working,-10646,-38,,,0.7447743939408168,0.7129626418986434
103994,0,F,N,Y,1,132700.0,807800.0,30864.3,Secondary / secondary special,Single / not married,Commercial associate,-21921,-2963,,0.5624172411903526,0.8150431541322154,
103995,0,F,Y,N,0,179000.0,842600.0,40313.4,Secondary / secondary special,Married,Working,-20915,-51,9.7,,0.4476331622595383,0.6452322010605026
103996,0,F,Y,N,0,148500.0,866100.0,78097.9,Secondary / secondary special,Married,Working,-10861,-443,1.5,,0.6959620060924877,
103997,0,F,Y,Y,1,78800.0,332300.0,18964.9,Higher education,Single / not married,Working,-23198,-2791,19.5,,0.5479168339909157,0.8123760491149778
103998,0,F,Y,Y,1,232500.0,1301800.0,124631.1,Incomplete higher,Single / not married,Working,-14577,-3951,17.9,,0.4396224411330428,0.5816322305799828
103999,0,F,N,Y,0,302300.0,982000.0,34586.5,Academic degree,Single / not married,Pensioner,-15798,365243,,,0.6687628221036551,0.7015192448043044
104000,0,F,Y,N,0,157800.0,429600.0,14515.7,Secondary / secondary special,Married,Commercial associate,-16984,-241,10.1,,0.7553444495047462,
104001,0,M,N,Y,1,83100.0,352700.0,24374.7,Secondary / secondary special,Married,Commercial associate,-21571,-4890,,0.8211259182240968,,0.2497803690096871
104002,0,F,N,Y,1,140000.0,869500.0,41611.6,Secondary / secondary special,Married,Working,-10545,-43,,,0.7913751358611602,
104003,0,M,N,Y,1,97800.0,555000.0,48164.2,Secondary / secondary special,Single / not married,Commercial associate,-12316,-2268,,,0.5117747344098087,0.6656184557991418
104004,0,F,Y,N,1,131100.0,356000.0,24687.1,Secondary / secondary special,Married,Working,-24087,-5282,7.4,,0.8205080314198148,0.6175238068775362
104005,0,F,N,Y,1,160100.0,1004400.0,85465.1,Secondary / secondary special,Married,Pensioner,-24111,365243,,,0.5487374513306443,0.6921987888141691
104006,0,F,N,Y,0,197800.0,815900.0,80951.3,Secondary / secondary special,Married,Working,-21853,-659,,,0.6897935932303662,0.2801548371755991
104007,0,F,N,Y,1,277200.0,999200.0,43322.4,Secondary / secondary special,Married,Commercial associate,-10623,-290,,0.8749528037543943,0.49165340494334747,0.7148820240506769
104008,0,F,Y,N,0,195300.0,574300.0,30669.1,Secondary / secondary special,Married,State servant,-18101,-3515,10.7,,0.3977481606707733,0.6997988235440817
104009,0,F,N,Y,0,91500.0,424200.0,17744.6,Incomplete higher,Single / not married,Pensioner,-15489,-822,,,0.7170008128407338,0.41558910758344647
104010,0,F,Y,Y,0,200200.0,879700.0,29928.2,Secondary / secondary special,Married,Pensioner,-9085,365243,3.4,0.525632804766498,0.29568521158547223,0.7596045303301294
104011,0,F,N,Y,0,129500.0,728400.0,26092.5,Secondary / secondary special,Married,Working,-8994,-1693,,0.560457415774852,0.5142255346668377,0.801930479097557
104012,0,F,N,Y,0,136200.0,827300.0,77163.6,Secondary / secondary special,Widow,Commercial associate,-22692,-1354,,0.9227465926835999,0.7381437545815432,0.7771994756418594
104013,0,M,Y,N,0,146300.0,765500.0,42110.8,Secondary / secondary special,Married,Working,-9256,-2682,7.1,0.5543705057353868,0.5230774221776494,0.5753294949221446
104014,0,F,N,N,0,156500.0,379500.0,13218.3,Secondary / secondary special,Married,Commercial associate,-12428,-2032,,0.528950419218688,0.6531904785133431,0.668104414894455
104015,0,F,Y,Y,0,232300.0,502300.0,17174.2,Higher education,Single / not married,Commercial associate,-10312,-786,19.6,,0.9075790354444293,0.6104157667003604
104016,0,F,N,N,0,184200.0,770000.0,31464.6,Secondary / secondary special,Married,Commercial associate,-17752,-841,,0.6364416850506863,0.8467538796411139,0.7171849557853431
104017,0,F,N,Y,1,86400.0,196000.0,13013.3,Secondary / secondary special,Widow,Unemployed,-20994,365243,,,0.5510791848759793,
104018,0,F,N,N,2,74900.0,343500.0,18454.0,Higher education,Married,State servant,-12319,-490,,0.52997660043731,0.6916466656553931,0.5175178458515026
104019,0,F,Y,Y,1,197300.0,455400.0,29111.0,Secondary / secondary special,Civil marriage,Working,-21381,-1435,17.3,,0.2613227852618387,0.6328636568970096
104020,0,M,Y,Y,0,187700.0,499500.0,33129.5,Secondary / secondary special,Married,Pensioner,-10737,365243,0.6,,0.5925125077746554,0.7394687049026831
104021,0,F,N,N,0,259800.0,498400.0,32846.6,Secondary / secondary special,Married,Pensioner,-13924,-496,,0.700335875138363,0.5720503706228978,
104022,0,F,N,N,0,140900.0,801100.0,33685.1,Secondary / secondary special,Married,Commercial associate,-11928,-306,,0.7209688873671911,0.285616810231239,0.8111603552006521
104023,0,F,Y,N,0,167000.0,742800.0,30842.5,Secondary / secondary special,Married,Working,-15635,-1098,14.8,0.599654615128622,0.7730881498998753,
104024,0,M,N,Y,0,182600.0,590200.0,27588.5,Secondary / secondary special,Married,Working,-24869,-746,,0.656937519265926,0.7714182171788238,0.7973147388455929
104025,0,M,Y,N,0,73200.0,255000.0,8850.6,Secondary / secondary special,Married,Working,-20587,-3026,19.8,,0.5860459811234264,0.6019987547774376
104026,0,M,N,N,0,71300.0,155000.0,6146.1,Incomplete higher,Married,Working,-11277,-1807,,,0.7242275696127773,
104027,0,M,N,Y,0,205100.0,1177200.0,63950.5,Secondary / secondary special,Married,Working,-24613,-596,,,0.8378441406780581,
104028,0,M,Y,Y,0,173900.0,526100.0,19879.6,Secondary / secondary special,Married,Working,-19615,-465,18.1,0.5970035834917514,0.7980124793905056,0.7121482550201715
104029,0,F,N,Y,0,270000.0,501200.0,33758.6,Higher education,Married,Commercial associate,-15632,-870,,0.6472927664764183,0.26491100905090054,0.467662344146173
104030,0,M,Y,Y,1,337600.0,1112700.0,60771.1,Secondary / secondary special,Married,Commercial associate,-23733,-1355,6.0,0.522558712921023,0.42559946225017,0.8559697110970343
104031,0,F,N,N,0,128600.0,349200.0,31587.8,Higher education,Single / not married,Working,-21044,-1476,,,0.7668435993450932,
104032,0,F,N,Y,0,125700.0,444700.0,15713.8,Secondary / secondary special,Widow,Pensioner,-20454,365243,,0.23558063346878738,0.6932430866688958,0.6672288134118024
104033,0,F,N,Y,1,80000.0,464100.0,29904.3,Higher education,Married,Working,-11192,-503,,0.521265558258614,0.5147044960654734,0.8411121355389476
104034,0,F,N,Y,0,185900.0,971200.0,80552.3,Higher education,Widow,Working,-9913,-649,,,0.6679116522596643,
104035,0,F,N,N,1,58300.0,158500.0,6226.6,Secondary / secondary special,Single / not married,Working,-22846,-329,,,0.5244812738313925,0.383349513245495
104036,0,F,N,Y,1,95200.0,295800.0,10236.3,Secondary / secondary special,Separated,Commercial associate,-19594,-92,,,0.8797433216680446,0.624771275458061
104037,0,F,N,N,1,169200.0,620200.0,23159.0,Secondary / secondary special,Married,Working,-21998,-1708,,,0.48401769295092106,0.47284957401163835
104038,0,M,Y,Y,0,109500.0,252700.0,15346.7,Secondary / secondary special,Married,Commercial associate,-21095,-4262,19.8,0.7676292691781024,0.5616379694775178,0.483222729679179
104039,0,F,N,Y,0,144200.0,421800.0,14081.2,Secondary / secondary special,Single / not married,Working,-23503,-778,,0.7548546578064268,0.47138691860637,0.7611159776807372
104040,0,M,Y,N,0,134200.0,408300.0,26312.9,Secondary / secondary special,Married,Working,-14253,-1063,12.3,,0.5658576933059248,0.6912403738576112
104041,0,F,N,Y,0,89300.0,218300.0,14945.2,Secondary / secondary special,Separated,Working,-13809,-1679,,,0.45299264285424423,
104042,0,M,N,N,2,58100.0,166600.0,11888.2,Secondary / secondary special,Separated,Working,-11822,-3794,,0.5899313724303812,0.6472958312676773,0.7913377342422405
104043,0,F,N,Y,0,201800.0,731200.0,71000.5,Higher education,Married,State servant,-9518,-116,,,0.39959530208707367,0.5706094333552116
104044,0,M,N,Y,1,135900.0,779900.0,36074.6,Secondary / secondary special,Married,Commercial associate,-16136,-547,,0.6513497370157549,0.22696244853907183,0.5240577916855252
104045,1,F,N,Y,0,171600.0,840800.0,34034.4,Secondary / secondary special,Married,Working,-16405,-1859,,0.749505054252143,0.778729241342825,0.5845956485770979
104046,0,F,Y,N,0,143400.0,263100.0,11867.6,Incomplete higher,Single / not married,Pensioner,-9676,365243,18.7,0.7388405562116807,0.8066576004057096,
104047,1,F,N,Y,0,142300.0,575200.0,27850.7,Higher education,Single / not married,Commercial associate,-18251,-1251,,,0.5412367271345881,0.3460592466810849
104048,0,F,N,Y,0,158500.0,423900.0,18568.5,Incomplete higher,Single / not married,Working,-14040,-668,,,0.40113502134427914,
104049,1,F,N,Y,0,135100.0,203500.0,7420.5,Secondary / secondary special,Married,State servant,-15669,-1890,,,0.7896328082280089,0.5288350830614408
104050,0,M,Y,N,0,126500.0,547400.0,33847.4,Secondary / secondary special,Widow,Working,-16612,-961,3.2,,0.7056326336059444,0.39278478224482294
104051,1,M,N,N,0,93700.0,233800.0,11977.3,Secondary / secondary special,Married,Working,-13114,-406,,0.4561134343573604,0.24687607213501256,
104052,0,M,Y,N,0,450100.0,2131200.0,75968.3,Higher education,Married,Pensioner,-19680,365243,0.4,0.7608026183473553,0.7473010181628356,0.5274399503792044
104053,0,F,N,Y,1,231700.0,649600.0,42105.9,Higher education,Married,Pensioner,-16608,365243,,,0.7757758793853453,0.5886278537800773
104054,0,F,Y,Y,1,288100.0,780900.0,71347.2,Higher education,Married,Working,-15409,-496,1.0,0.7692454817885314,0.6876038512887845,0.7841850308878853
